ocel:eid,ocel:type:A,ocel:activity,ocel:timestamp,ocel:type:O
15284,['Application_718791'],Accept,2023-01-03 16:00:00+00:00,[]
15285,['Application_718791'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1291142029']
15286,['Application_718791'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1823997248']
15287,[],Send,2023-01-03 16:00:00+00:00,['Offer_1823997248']
15288,[],Send,2023-01-03 16:00:00+00:00,['Offer_1291142029']
15289,[],Call,2023-01-03 16:00:00+00:00,['Offer_1291142029']
15290,['Application_718791'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1823997248', 'Offer_1291142029']"
15291,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1823997248']
15292,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1291142029']
15337,['Application_1199626014'],Create application,2023-01-03 16:00:00+00:00,[]
15338,['Application_1199626014'],Submit,2023-01-03 16:00:00+00:00,[]
15339,['Application_1199626014'],Complete,2023-01-03 16:00:00+00:00,[]
15340,['Application_1199626014'],Accept,2023-01-03 16:00:00+00:00,[]
15341,['Application_1199626014'],Create offer,2023-01-03 16:00:00+00:00,['Offer_766592981']
15342,[],Send,2023-01-03 16:00:00+00:00,['Offer_766592981']
15343,[],Call,2023-01-03 16:00:00+00:00,['Offer_766592981']
15344,['Application_1199626014'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2035318720']
15345,[],Send,2023-01-03 16:00:00+00:00,['Offer_2035318720']
15346,['Application_1199626014'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2035318720', 'Offer_766592981']"
15347,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2035318720']
15348,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_766592981']
15365,['Application_1522738855'],Create application,2023-01-03 16:00:00+00:00,[]
15366,['Application_1522738855'],Submit,2023-01-03 16:00:00+00:00,[]
15367,['Application_1522738855'],Complete,2023-01-03 16:00:00+00:00,[]
15368,['Application_1522738855'],Accept,2023-01-03 16:00:00+00:00,[]
15369,['Application_1522738855'],Create offer,2023-01-03 16:00:00+00:00,['Offer_90134656']
15370,['Application_1522738855'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1046491314']
15371,[],Send,2023-01-03 16:00:00+00:00,['Offer_1046491314']
15372,[],Send,2023-01-03 16:00:00+00:00,['Offer_90134656']
15373,[],Call,2023-01-03 16:00:00+00:00,['Offer_90134656']
15374,['Application_1522738855'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_90134656', 'Offer_1046491314']"
15375,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1046491314']
15376,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_90134656']
15377,['Application_1667653655'],Create application,2023-01-03 16:00:00+00:00,[]
15378,['Application_1667653655'],Submit,2023-01-03 16:00:00+00:00,[]
15379,['Application_1667653655'],Complete,2023-01-03 16:00:00+00:00,[]
15380,['Application_1667653655'],Accept,2023-01-03 16:00:00+00:00,[]
15381,['Application_1667653655'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1548097455']
15382,[],Send,2023-01-03 16:00:00+00:00,['Offer_1548097455']
15383,[],Call,2023-01-03 16:00:00+00:00,['Offer_1548097455']
15384,['Application_1667653655'],Create offer,2023-01-03 16:00:00+00:00,['Offer_478815571']
15385,[],Send,2023-01-03 16:00:00+00:00,['Offer_478815571']
15386,['Application_1667653655'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_478815571', 'Offer_1548097455']"
15387,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_478815571']
15388,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1548097455']
15389,['Application_460297195'],Create application,2023-01-03 16:00:00+00:00,[]
15390,['Application_460297195'],Submit,2023-01-03 16:00:00+00:00,[]
15391,['Application_460297195'],Complete,2023-01-03 16:00:00+00:00,[]
15392,['Application_460297195'],Accept,2023-01-03 16:00:00+00:00,[]
15393,['Application_460297195'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1235286611']
15394,['Application_460297195'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1999010146']
15395,[],Send,2023-01-03 16:00:00+00:00,['Offer_1999010146']
15396,[],Send,2023-01-03 16:00:00+00:00,['Offer_1235286611']
15397,[],Call,2023-01-03 16:00:00+00:00,['Offer_1235286611']
15398,['Application_460297195'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1235286611', 'Offer_1999010146']"
15399,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1999010146']
15400,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1235286611']
15415,['Application_1052432392'],Create application,2023-01-03 16:00:00+00:00,[]
15416,['Application_1052432392'],Submit,2023-01-03 16:00:00+00:00,[]
15417,['Application_1052432392'],Complete,2023-01-03 16:00:00+00:00,[]
15418,['Application_1052432392'],Accept,2023-01-03 16:00:00+00:00,[]
15419,['Application_1052432392'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2054274933']
15420,['Application_1052432392'],Create offer,2023-01-03 16:00:00+00:00,['Offer_274342781']
15421,[],Send,2023-01-03 16:00:00+00:00,['Offer_274342781']
15422,[],Send,2023-01-03 16:00:00+00:00,['Offer_2054274933']
15423,[],Call,2023-01-03 16:00:00+00:00,['Offer_2054274933']
15424,['Application_1052432392'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_274342781', 'Offer_2054274933']"
15425,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_274342781']
15426,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2054274933']
15427,['Application_388180276'],Create application,2023-01-03 16:00:00+00:00,[]
15428,['Application_388180276'],Complete,2023-01-03 16:00:00+00:00,[]
15429,['Application_388180276'],Accept,2023-01-03 16:00:00+00:00,[]
15430,['Application_388180276'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1304902589']
15431,[],Send,2023-01-03 16:00:00+00:00,['Offer_1304902589']
15432,[],Call,2023-01-03 16:00:00+00:00,['Offer_1304902589']
15433,['Application_388180276'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1265522194']
15434,[],Send,2023-01-03 16:00:00+00:00,['Offer_1265522194']
15435,['Application_388180276'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1265522194', 'Offer_1304902589']"
15436,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1265522194']
15437,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1304902589']
15461,['Application_1668004118'],Create application,2023-01-03 16:00:00+00:00,[]
15462,['Application_1668004118'],Complete,2023-01-03 16:00:00+00:00,[]
15463,['Application_1668004118'],Accept,2023-01-03 16:00:00+00:00,[]
15464,['Application_1668004118'],Create offer,2023-01-03 16:00:00+00:00,['Offer_677702418']
15465,[],Send,2023-01-03 16:00:00+00:00,['Offer_677702418']
15466,[],Call,2023-01-03 16:00:00+00:00,['Offer_677702418']
15467,['Application_1668004118'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1182410546']
15468,[],Send,2023-01-03 16:00:00+00:00,['Offer_1182410546']
15469,['Application_1668004118'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1182410546', 'Offer_677702418']"
15470,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1182410546']
15471,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_677702418']
15472,['Application_190481044'],Create application,2023-01-03 16:00:00+00:00,[]
15473,['Application_190481044'],Submit,2023-01-03 16:00:00+00:00,[]
15474,['Application_190481044'],Complete,2023-01-03 16:00:00+00:00,[]
15475,['Application_190481044'],Accept,2023-01-03 16:00:00+00:00,[]
15476,['Application_190481044'],Create offer,2023-01-03 16:00:00+00:00,['Offer_606405775']
15477,['Application_190481044'],Create offer,2023-01-03 16:00:00+00:00,['Offer_391140874']
15478,[],Send,2023-01-03 16:00:00+00:00,['Offer_391140874']
15479,[],Send,2023-01-03 16:00:00+00:00,['Offer_606405775']
15480,[],Call,2023-01-03 16:00:00+00:00,['Offer_606405775']
15481,['Application_190481044'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_606405775', 'Offer_391140874']"
15482,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_391140874']
15483,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_606405775']
15495,['Application_336330743'],Create application,2023-01-03 16:00:00+00:00,[]
15496,['Application_336330743'],Submit,2023-01-03 16:00:00+00:00,[]
15497,['Application_336330743'],Complete,2023-01-03 16:00:00+00:00,[]
15498,['Application_336330743'],Accept,2023-01-03 16:00:00+00:00,[]
15499,['Application_336330743'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2045321695']
15500,[],Send,2023-01-03 16:00:00+00:00,['Offer_2045321695']
15501,[],Call,2023-01-03 16:00:00+00:00,['Offer_2045321695']
15502,['Application_336330743'],Create offer,2023-01-03 16:00:00+00:00,['Offer_988387333']
15503,[],Send,2023-01-03 16:00:00+00:00,['Offer_988387333']
15504,['Application_336330743'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_988387333', 'Offer_2045321695']"
15505,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_988387333']
15506,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2045321695']
15535,['Application_1529695776'],Create application,2023-01-03 16:00:00+00:00,[]
15536,['Application_1529695776'],Complete,2023-01-03 16:00:00+00:00,[]
15537,['Application_1529695776'],Accept,2023-01-03 16:00:00+00:00,[]
15538,['Application_1529695776'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1704275390']
15539,[],Send,2023-01-03 16:00:00+00:00,['Offer_1704275390']
15540,[],Call,2023-01-03 16:00:00+00:00,['Offer_1704275390']
15541,['Application_1529695776'],Create offer,2023-01-03 16:00:00+00:00,['Offer_874574832']
15542,[],Send,2023-01-03 16:00:00+00:00,['Offer_874574832']
15543,['Application_1529695776'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_874574832', 'Offer_1704275390']"
15544,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_874574832']
15545,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1704275390']
15546,['Application_748440718'],Create application,2023-01-03 16:00:00+00:00,[]
15547,['Application_748440718'],Submit,2023-01-03 16:00:00+00:00,[]
15548,['Application_748440718'],Complete,2023-01-03 16:00:00+00:00,[]
15549,['Application_748440718'],Accept,2023-01-03 16:00:00+00:00,[]
15550,['Application_748440718'],Create offer,2023-01-03 16:00:00+00:00,['Offer_888867310']
15551,['Application_748440718'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1827217022']
15552,[],Send,2023-01-03 16:00:00+00:00,['Offer_1827217022']
15553,[],Send,2023-01-03 16:00:00+00:00,['Offer_888867310']
15554,[],Call,2023-01-03 16:00:00+00:00,['Offer_888867310']
15555,['Application_748440718'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_888867310', 'Offer_1827217022']"
15556,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1827217022']
15557,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_888867310']
15599,['Application_1134491162'],Create application,2023-01-03 16:00:00+00:00,[]
15600,['Application_1134491162'],Complete,2023-01-03 16:00:00+00:00,[]
15601,['Application_1134491162'],Accept,2023-01-03 16:00:00+00:00,[]
15602,['Application_1134491162'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1749205178']
15603,[],Send,2023-01-03 16:00:00+00:00,['Offer_1749205178']
15604,[],Call,2023-01-03 16:00:00+00:00,['Offer_1749205178']
15605,['Application_1134491162'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1531216175']
15606,[],Send,2023-01-03 16:00:00+00:00,['Offer_1531216175']
15607,['Application_1134491162'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1749205178', 'Offer_1531216175']"
15608,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1531216175']
15609,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1749205178']
15664,['Application_90627973'],Create application,2023-01-03 16:00:00+00:00,[]
15665,['Application_90627973'],Submit,2023-01-03 16:00:00+00:00,[]
15666,['Application_90627973'],Complete,2023-01-03 16:00:00+00:00,[]
15667,['Application_90627973'],Accept,2023-01-03 16:00:00+00:00,[]
15668,['Application_90627973'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2052986533']
15669,['Application_90627973'],Create offer,2023-01-03 16:00:00+00:00,['Offer_11332769']
15670,[],Send,2023-01-03 16:00:00+00:00,['Offer_11332769']
15671,[],Send,2023-01-03 16:00:00+00:00,['Offer_2052986533']
15672,[],Call,2023-01-03 16:00:00+00:00,['Offer_2052986533']
15673,['Application_90627973'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2052986533', 'Offer_11332769']"
15674,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_11332769']
15675,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2052986533']
15702,['Application_1469640525'],Create application,2023-01-03 16:00:00+00:00,[]
15703,['Application_1469640525'],Submit,2023-01-03 16:00:00+00:00,[]
15704,['Application_1469640525'],Complete,2023-01-03 16:00:00+00:00,[]
15705,['Application_1469640525'],Accept,2023-01-03 16:00:00+00:00,[]
15706,['Application_1469640525'],Create offer,2023-01-03 16:00:00+00:00,['Offer_51921449']
15707,['Application_1469640525'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1097957527']
15708,[],Send,2023-01-03 16:00:00+00:00,['Offer_1097957527']
15709,[],Send,2023-01-03 16:00:00+00:00,['Offer_51921449']
15710,[],Call,2023-01-03 16:00:00+00:00,['Offer_51921449']
15711,['Application_1469640525'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1097957527', 'Offer_51921449']"
15712,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1097957527']
15713,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_51921449']
15714,['Application_371361092'],Create application,2023-01-03 16:00:00+00:00,[]
15715,['Application_371361092'],Complete,2023-01-03 16:00:00+00:00,[]
15716,['Application_371361092'],Accept,2023-01-03 16:00:00+00:00,[]
15717,['Application_371361092'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2028451326']
15718,['Application_371361092'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2085600461']
15719,[],Send,2023-01-03 16:00:00+00:00,['Offer_2085600461']
15720,[],Send,2023-01-03 16:00:00+00:00,['Offer_2028451326']
15721,[],Call,2023-01-03 16:00:00+00:00,['Offer_2028451326']
15722,['Application_371361092'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2028451326', 'Offer_2085600461']"
15723,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2085600461']
15724,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2028451326']
15743,['Application_1105348238'],Create application,2023-01-03 16:00:00+00:00,[]
15744,['Application_1105348238'],Complete,2023-01-03 16:00:00+00:00,[]
15745,['Application_1105348238'],Accept,2023-01-03 16:00:00+00:00,[]
15746,['Application_1105348238'],Create offer,2023-01-03 16:00:00+00:00,['Offer_600276680']
15747,[],Send,2023-01-03 16:00:00+00:00,['Offer_600276680']
15748,[],Call,2023-01-03 16:00:00+00:00,['Offer_600276680']
15749,['Application_1105348238'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2007001792']
15750,[],Send,2023-01-03 16:00:00+00:00,['Offer_2007001792']
15751,['Application_1105348238'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2007001792', 'Offer_600276680']"
15752,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2007001792']
15753,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_600276680']
15772,['Application_1650591203'],Create application,2023-01-03 16:00:00+00:00,[]
15773,['Application_1650591203'],Submit,2023-01-03 16:00:00+00:00,[]
15774,['Application_1650591203'],Complete,2023-01-03 16:00:00+00:00,[]
15775,['Application_1650591203'],Accept,2023-01-03 16:00:00+00:00,[]
15776,['Application_1650591203'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1549616093']
15777,[],Send,2023-01-03 16:00:00+00:00,['Offer_1549616093']
15778,[],Call,2023-01-03 16:00:00+00:00,['Offer_1549616093']
15779,['Application_1650591203'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1490159879']
15780,[],Send,2023-01-03 16:00:00+00:00,['Offer_1490159879']
15781,['Application_1650591203'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1549616093', 'Offer_1490159879']"
15782,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1490159879']
15783,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1549616093']
15795,['Application_1779111036'],Create application,2023-01-03 16:00:00+00:00,[]
15796,['Application_1779111036'],Submit,2023-01-03 16:00:00+00:00,[]
15797,['Application_1779111036'],Complete,2023-01-03 16:00:00+00:00,[]
15798,['Application_1779111036'],Accept,2023-01-03 16:00:00+00:00,[]
15799,['Application_1779111036'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2009137631']
15800,['Application_1779111036'],Create offer,2023-01-03 16:00:00+00:00,['Offer_608661318']
15801,[],Send,2023-01-03 16:00:00+00:00,['Offer_608661318']
15802,[],Send,2023-01-03 16:00:00+00:00,['Offer_2009137631']
15803,[],Call,2023-01-03 16:00:00+00:00,['Offer_2009137631']
15804,['Application_1779111036'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2009137631', 'Offer_608661318']"
15805,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_608661318']
15806,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2009137631']
15833,['Application_1718048246'],Create application,2023-01-03 16:00:00+00:00,[]
15834,['Application_1718048246'],Submit,2023-01-03 16:00:00+00:00,[]
15835,['Application_1718048246'],Complete,2023-01-03 16:00:00+00:00,[]
15836,['Application_1718048246'],Accept,2023-01-03 16:00:00+00:00,[]
15837,['Application_1718048246'],Create offer,2023-01-03 16:00:00+00:00,['Offer_2041383701']
15838,[],Send,2023-01-03 16:00:00+00:00,['Offer_2041383701']
15839,[],Call,2023-01-03 16:00:00+00:00,['Offer_2041383701']
15840,['Application_1718048246'],Create offer,2023-01-03 16:00:00+00:00,['Offer_234163336']
15841,[],Send,2023-01-03 16:00:00+00:00,['Offer_234163336']
15842,['Application_1718048246'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_2041383701', 'Offer_234163336']"
15843,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_234163336']
15844,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_2041383701']
15845,['Application_1154247982'],Create application,2023-01-03 16:00:00+00:00,[]
15846,['Application_1154247982'],Submit,2023-01-03 16:00:00+00:00,[]
15847,['Application_1154247982'],Complete,2023-01-03 16:00:00+00:00,[]
15848,['Application_1154247982'],Accept,2023-01-03 16:00:00+00:00,[]
15849,['Application_1154247982'],Create offer,2023-01-03 16:00:00+00:00,['Offer_1891588802']
15850,[],Send,2023-01-03 16:00:00+00:00,['Offer_1891588802']
15851,[],Call,2023-01-03 16:00:00+00:00,['Offer_1891588802']
15852,['Application_1154247982'],Create offer,2023-01-03 16:00:00+00:00,['Offer_367433826']
15853,[],Send,2023-01-03 16:00:00+00:00,['Offer_367433826']
15854,['Application_1154247982'],Cancel application,2023-01-03 16:00:00+00:00,"['Offer_1891588802', 'Offer_367433826']"
15855,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_367433826']
15856,[],Cancel offer,2023-01-03 16:00:00+00:00,['Offer_1891588802']
15857,['Application_2051137276'],Create application,2023-01-03 16:00:00+00:00,[]
15858,['Application_2051137276'],Submit,2023-01-03 16:00:00+00:00,[]
