event_id,A,event_activity,event_timestamp,O,event_CaseID,event_variant
14383,[],Send,42528.65577,['Offer_274982060'],Application_565872510,[3]
14384,[],Send,42528.65577,['Offer_1629226774'],Application_565872510,[3]
14385,[],Send,42528.65577,['Offer_1582836089'],Application_565872510,[3]
14386,[],Call,42528.65577,['Offer_1582836089'],Application_565872510,[3]
14387,['Application_565872510'],Cancel application,42559.33403,"['Offer_274982060', 'Offer_1629226774', 'Offer_1582836089']",Application_565872510,[3]
14388,[],Cancel offer,42559.33403,['Offer_274982060'],Application_565872510,[3]
14389,[],Cancel offer,42559.33404,['Offer_1629226774'],Application_565872510,[3]
14390,[],Cancel offer,42559.33404,['Offer_1582836089'],Application_565872510,[3]
14391,['Application_1893271094'],Create application,42522.82635,[],Application_1893271094,[1]
14392,['Application_1893271094'],Complete,42522.82635,[],Application_1893271094,[1]
14393,['Application_1893271094'],Accept,42522.82738,[],Application_1893271094,[1]
14394,['Application_1893271094'],Create offer,42522.83135,['Offer_585798641'],Application_1893271094,[1]
14395,['Application_1893271094'],Create offer,42522.83157,['Offer_977813216'],Application_1893271094,[1]
14396,[],Send,42522.8323,['Offer_977813216'],Application_1893271094,[1]
14397,[],Send,42522.8323,['Offer_585798641'],Application_1893271094,[1]
14398,[],Call,42522.8323,['Offer_585798641'],Application_1893271094,[1]
14399,['Application_1893271094'],Cancel application,42541.44668,"['Offer_585798641', 'Offer_977813216']",Application_1893271094,[1]
14400,[],Cancel offer,42541.44668,['Offer_977813216'],Application_1893271094,[1]
14401,[],Cancel offer,42541.44668,['Offer_585798641'],Application_1893271094,[1]
14414,['Application_873010904'],Create application,42523.6916,[],Application_873010904,[1]
14415,['Application_873010904'],Complete,42523.6916,[],Application_873010904,[1]
14416,['Application_873010904'],Accept,42523.70018,[],Application_873010904,[1]
14417,['Application_873010904'],Create offer,42523.70095,['Offer_240752933'],Application_873010904,[1]
14418,['Application_873010904'],Create offer,42523.70135,['Offer_414082157'],Application_873010904,[1]
14419,[],Send,42523.70157,['Offer_414082157'],Application_873010904,[1]
14420,[],Send,42523.70157,['Offer_240752933'],Application_873010904,[1]
14421,[],Call,42523.70157,['Offer_240752933'],Application_873010904,[1]
14422,['Application_873010904'],Cancel application,42554.33363,"['Offer_414082157', 'Offer_240752933']",Application_873010904,[1]
14423,[],Cancel offer,42554.33363,['Offer_414082157'],Application_873010904,[1]
14424,[],Cancel offer,42554.33363,['Offer_240752933'],Application_873010904,[1]
14425,['Application_1351295690'],Create application,42523.69904,[],Application_1351295690,[0]
14426,['Application_1351295690'],Submit,42523.69904,[],Application_1351295690,[0]
14427,['Application_1351295690'],Complete,42527.43649,[],Application_1351295690,[0]
14428,['Application_1351295690'],Accept,42527.44006,[],Application_1351295690,[0]
14429,['Application_1351295690'],Create offer,42527.44207,['Offer_601279525'],Application_1351295690,[0]
14430,['Application_1351295690'],Create offer,42527.44261,['Offer_807792953'],Application_1351295690,[0]
14431,[],Send,42527.44385,['Offer_807792953'],Application_1351295690,[0]
14432,[],Send,42527.44385,['Offer_601279525'],Application_1351295690,[0]
14433,[],Call,42527.44385,['Offer_601279525'],Application_1351295690,[0]
14434,['Application_1351295690'],Cancel application,42558.33374,"['Offer_601279525', 'Offer_807792953']",Application_1351295690,[0]
14435,[],Cancel offer,42558.33374,['Offer_807792953'],Application_1351295690,[0]
14436,[],Cancel offer,42558.33374,['Offer_601279525'],Application_1351295690,[0]
14437,['Application_895635043'],Create application,42524.30622,[],Application_895635043,[0]
14438,['Application_895635043'],Submit,42524.30622,[],Application_895635043,[0]
14439,['Application_895635043'],Complete,42527.466,[],Application_895635043,[0]
14440,['Application_895635043'],Accept,42527.49422,[],Application_895635043,[0]
14441,['Application_895635043'],Create offer,42527.49514,['Offer_1200018649'],Application_895635043,[0]
14442,['Application_895635043'],Create offer,42527.49538,['Offer_419711928'],Application_895635043,[0]
14443,[],Send,42527.49565,['Offer_419711928'],Application_895635043,[0]
14444,[],Send,42527.49565,['Offer_1200018649'],Application_895635043,[0]
14445,[],Call,42527.49565,['Offer_1200018649'],Application_895635043,[0]
14446,['Application_895635043'],Cancel application,42558.33378,"['Offer_1200018649', 'Offer_419711928']",Application_895635043,[0]
14447,[],Cancel offer,42558.33378,['Offer_419711928'],Application_895635043,[0]
14448,[],Cancel offer,42558.33378,['Offer_1200018649'],Application_895635043,[0]
14477,['Application_1834532038'],Create application,42524.38465,[],Application_1834532038,[1]
14478,['Application_1834532038'],Complete,42524.38465,[],Application_1834532038,[1]
14479,['Application_1834532038'],Accept,42527.50413,[],Application_1834532038,[1]
14480,['Application_1834532038'],Create offer,42527.50522,['Offer_367541284'],Application_1834532038,[1]
14481,[],Send,42527.50573,['Offer_367541284'],Application_1834532038,[1]
14482,[],Call,42527.50573,['Offer_367541284'],Application_1834532038,[1]
14483,['Application_1834532038'],Create offer,42534.59979,['Offer_1633153250'],Application_1834532038,[1]
14484,[],Send,42534.59993,['Offer_1633153250'],Application_1834532038,[1]
14485,['Application_1834532038'],Cancel application,42565.33369,"['Offer_1633153250', 'Offer_367541284']",Application_1834532038,[1]
14486,[],Cancel offer,42565.3337,['Offer_1633153250'],Application_1834532038,[1]
14487,[],Cancel offer,42565.3337,['Offer_367541284'],Application_1834532038,[1]
14488,['Application_656475157'],Create application,42524.45631,[],Application_656475157,[1]
14489,['Application_656475157'],Complete,42524.45631,[],Application_656475157,[1]
14490,['Application_656475157'],Accept,42524.45799,[],Application_656475157,[1]
14491,['Application_656475157'],Create offer,42524.46409,['Offer_1222881012'],Application_656475157,[1]
14492,[],Send,42524.46482,['Offer_1222881012'],Application_656475157,[1]
14493,[],Call,42524.46482,['Offer_1222881012'],Application_656475157,[1]
14494,['Application_656475157'],Create offer,42550.54352,['Offer_1792776770'],Application_656475157,[1]
14495,[],Send,42550.54388,['Offer_1792776770'],Application_656475157,[1]
14496,['Application_656475157'],Cancel application,42581.33369,"['Offer_1222881012', 'Offer_1792776770']",Application_656475157,[1]
14497,[],Cancel offer,42581.3337,['Offer_1792776770'],Application_656475157,[1]
14498,[],Cancel offer,42581.3337,['Offer_1222881012'],Application_656475157,[1]
14499,['Application_723704937'],Create application,42524.46056,[],Application_723704937,[8]
14500,['Application_723704937'],Submit,42524.46056,[],Application_723704937,[8]
14501,['Application_723704937'],Complete,42527.51364,[],Application_723704937,[8]
14502,['Application_723704937'],Accept,42527.51832,[],Application_723704937,[8]
14503,['Application_723704937'],Create offer,42527.52008,['Offer_1296889793'],Application_723704937,[8]
14504,['Application_723704937'],Create offer,42527.52087,['Offer_1508888702'],Application_723704937,[8]
14505,[],Send,42527.52207,['Offer_1508888702'],Application_723704937,[8]
14506,[],Send,42527.52207,['Offer_1296889793'],Application_723704937,[8]
14507,[],Call,42527.52207,['Offer_1296889793'],Application_723704937,[8]
14508,['Application_723704937'],Create offer,42541.56157,['Offer_720853115'],Application_723704937,[8]
14509,['Application_723704937'],Create offer,42541.5619,['Offer_1060561465'],Application_723704937,[8]
14510,[],Send,42541.56218,['Offer_1060561465'],Application_723704937,[8]
14511,[],Send,42541.56218,['Offer_720853115'],Application_723704937,[8]
14512,['Application_723704937'],Cancel application,42572.33358,"['Offer_1508888702', 'Offer_1296889793', 'Offer_720853115', 'Offer_1060561465']",Application_723704937,[8]
14513,[],Cancel offer,42572.33358,['Offer_1060561465'],Application_723704937,[8]
14514,[],Cancel offer,42572.33358,['Offer_720853115'],Application_723704937,[8]
14515,[],Cancel offer,42572.33358,['Offer_1508888702'],Application_723704937,[8]
14516,[],Cancel offer,42572.33358,['Offer_1296889793'],Application_723704937,[8]
14575,['Application_29636271'],Create application,42524.74808,[],Application_29636271,[0]
14576,['Application_29636271'],Submit,42524.74808,[],Application_29636271,[0]
14577,['Application_29636271'],Complete,42524.76779,[],Application_29636271,[0]
14578,['Application_29636271'],Accept,42524.77261,[],Application_29636271,[0]
14579,['Application_29636271'],Create offer,42524.77483,['Offer_384369116'],Application_29636271,[0]
14580,['Application_29636271'],Create offer,42524.77503,['Offer_1787322206'],Application_29636271,[0]
14581,[],Send,42524.77589,['Offer_1787322206'],Application_29636271,[0]
14582,[],Send,42524.77589,['Offer_384369116'],Application_29636271,[0]
14583,[],Call,42524.77589,['Offer_384369116'],Application_29636271,[0]
14584,['Application_29636271'],Cancel application,42555.33382,"['Offer_1787322206', 'Offer_384369116']",Application_29636271,[0]
14585,[],Cancel offer,42555.33382,['Offer_1787322206'],Application_29636271,[0]
14586,[],Cancel offer,42555.33382,['Offer_384369116'],Application_29636271,[0]
14587,['Application_600703648'],Create application,42524.91528,[],Application_600703648,[0]
14588,['Application_600703648'],Submit,42524.91528,[],Application_600703648,[0]
14589,['Application_600703648'],Complete,42527.60749,[],Application_600703648,[0]
14590,['Application_600703648'],Accept,42527.87229,[],Application_600703648,[0]
14591,['Application_600703648'],Create offer,42527.87422,['Offer_803705336'],Application_600703648,[0]
14592,[],Send,42527.87476,['Offer_803705336'],Application_600703648,[0]
14593,[],Call,42527.87476,['Offer_803705336'],Application_600703648,[0]
14594,['Application_600703648'],Create offer,42528.78193,['Offer_556234913'],Application_600703648,[0]
14595,[],Send,42528.78208,['Offer_556234913'],Application_600703648,[0]
14596,['Application_600703648'],Cancel application,42559.33401,"['Offer_556234913', 'Offer_803705336']",Application_600703648,[0]
14597,[],Cancel offer,42559.33401,['Offer_556234913'],Application_600703648,[0]
14598,[],Cancel offer,42559.33401,['Offer_803705336'],Application_600703648,[0]
14624,['Application_386595149'],Create application,42525.62563,[],Application_386595149,[0]
14625,['Application_386595149'],Submit,42525.62563,[],Application_386595149,[0]
14626,['Application_386595149'],Complete,42527.65331,[],Application_386595149,[0]
14627,['Application_386595149'],Accept,42527.82713,[],Application_386595149,[0]
14628,['Application_386595149'],Create offer,42527.83006,['Offer_1218263646'],Application_386595149,[0]
14629,['Application_386595149'],Create offer,42527.83032,['Offer_1768715303'],Application_386595149,[0]
14630,[],Send,42527.83057,['Offer_1768715303'],Application_386595149,[0]
14631,[],Send,42527.83057,['Offer_1218263646'],Application_386595149,[0]
14632,[],Call,42527.83057,['Offer_1218263646'],Application_386595149,[0]
14633,['Application_386595149'],Cancel application,42558.33365,"['Offer_1768715303', 'Offer_1218263646']",Application_386595149,[0]
14634,[],Cancel offer,42558.33365,['Offer_1768715303'],Application_386595149,[0]
14635,[],Cancel offer,42558.33365,['Offer_1218263646'],Application_386595149,[0]
14647,['Application_1464059152'],Create application,42526.7133,[],Application_1464059152,[5]
14648,['Application_1464059152'],Submit,42526.7133,[],Application_1464059152,[5]
14649,['Application_1464059152'],Complete,42528.50446,[],Application_1464059152,[5]
14650,['Application_1464059152'],Accept,42528.53116,[],Application_1464059152,[5]
14651,['Application_1464059152'],Create offer,42528.53518,['Offer_1066273178'],Application_1464059152,[5]
14652,[],Cancel offer,42528.53688,['Offer_1066273178'],Application_1464059152,[5]
14653,['Application_1464059152'],Create offer,42528.53822,['Offer_1968068365'],Application_1464059152,[5]
14654,[],Send,42528.59326,['Offer_1968068365'],Application_1464059152,[5]
14655,[],Call,42528.59326,['Offer_1968068365'],Application_1464059152,[5]
14656,['Application_1464059152'],Cancel application,42559.33359,"['Offer_1066273178', 'Offer_1968068365']",Application_1464059152,[5]
14657,[],Cancel offer,42559.33359,['Offer_1968068365'],Application_1464059152,[5]
14670,['Application_369239944'],Create application,42526.84877,[],Application_369239944,[0]
14671,['Application_369239944'],Submit,42526.84877,[],Application_369239944,[0]
14672,['Application_369239944'],Complete,42528.60254,[],Application_369239944,[0]
14673,['Application_369239944'],Accept,42529.40931,[],Application_369239944,[0]
14674,['Application_369239944'],Create offer,42529.41168,['Offer_308658411'],Application_369239944,[0]
14675,['Application_369239944'],Create offer,42529.41259,['Offer_1571565239'],Application_369239944,[0]
14676,[],Send,42529.41289,['Offer_1571565239'],Application_369239944,[0]
14677,[],Send,42529.41289,['Offer_308658411'],Application_369239944,[0]
14678,[],Call,42529.41289,['Offer_308658411'],Application_369239944,[0]
14679,['Application_369239944'],Cancel application,42560.33398,"['Offer_1571565239', 'Offer_308658411']",Application_369239944,[0]
14680,[],Cancel offer,42560.33398,['Offer_1571565239'],Application_369239944,[0]
14681,[],Cancel offer,42560.33398,['Offer_308658411'],Application_369239944,[0]
14712,['Application_772991462'],Create application,42527.44155,[],Application_772991462,[5]
14713,['Application_772991462'],Submit,42527.44155,[],Application_772991462,[5]
14714,['Application_772991462'],Complete,42528.74318,[],Application_772991462,[5]
14715,['Application_772991462'],Accept,42528.83776,[],Application_772991462,[5]
14716,['Application_772991462'],Create offer,42528.83948,['Offer_693528614'],Application_772991462,[5]
14717,[],Cancel offer,42528.84699,['Offer_693528614'],Application_772991462,[5]
14718,['Application_772991462'],Create offer,42528.84938,['Offer_5138062'],Application_772991462,[5]
14719,[],Send,42528.84955,['Offer_5138062'],Application_772991462,[5]
14720,[],Call,42528.84955,['Offer_5138062'],Application_772991462,[5]
14721,['Application_772991462'],Cancel application,42532.78604,"['Offer_693528614', 'Offer_5138062']",Application_772991462,[5]
